,location,date,ACER,ALNUS,AMBROSIA,ARTEMISIA,BETULA,CANNABACEAE,CARPINUS,CELTIS,CHENOP/AMAR.,CORYLUS,CUPRESS/TAXA.,FAGUS,FRAXINUS,JUGLANS,MORACEAE,PINACEAE,PLANTAGO,PLATANUS,POACEAE,POPULUS,QUERCUS,RUMEX,SALIX,TILIA,ULMACEAE,URTICACEAE
32531,СУБОТИЦА,2020-03-03,0,27,0,0,0,0,12,0,0,5,676,0,18,0,0,0,0,0,0,30,0,0,2,0,6,0
32532,СУБОТИЦА,2020-03-04,0,8,0,0,0,0,1,0,0,0,140,0,9,0,0,0,0,0,0,75,0,0,1,1,4,0
32533,СУБОТИЦА,2020-03-05,0,18,0,0,0,0,1,0,0,0,51,0,4,0,0,0,0,0,0,26,0,0,0,0,1,0
32534,СУБОТИЦА,2020-03-06,0,6,0,0,0,0,9,0,0,1,21,0,1,0,0,0,0,0,0,11,0,0,0,0,1,0
32535,СУБОТИЦА,2020-03-07,0,4,0,0,0,0,0,0,0,0,60,0,9,0,0,0,0,0,0,73,0,0,0,0,3,0
32536,СУБОТИЦА,2020-03-08,0,25,0,0,0,0,4,0,0,3,56,0,11,0,0,0,0,0,0,67,0,0,0,0,6,0
32537,СУБОТИЦА,2020-03-09,0,4,0,0,0,0,0,0,0,0,63,0,10,0,0,0,0,0,0,89,0,0,1,0,3,0
32538,СУБОТИЦА,2020-03-10,0,8,0,0,0,0,3,0,0,0,194,0,16,0,0,0,0,0,0,184,0,0,0,0,3,0
32539,СУБОТИЦА,2020-03-11,0,4,0,0,0,0,0,0,0,1,55,0,4,0,0,0,0,0,0,15,0,0,2,0,1,0
32540,СУБОТИЦА,2020-03-12,0,4,0,0,1,0,52,0,0,2,193,0,10,0,0,0,0,0,0,41,1,0,7,0,4,0
32541,СУБОТИЦА,2020-03-13,0,9,0,0,0,0,14,0,0,1,109,0,24,0,0,0,0,0,0,155,1,0,2,0,9,0
32542,СУБОТИЦА,2020-03-14,0,4,0,0,0,0,1,0,0,1,27,0,8,0,0,1,0,0,0,84,1,0,12,0,1,0
32543,СУБОТИЦА,2020-03-15,0,4,0,0,1,0,4,0,0,1,22,0,6,0,0,0,0,0,0,30,4,0,1,0,4,0
32544,СУБОТИЦА,2020-03-16,1,6,0,0,0,0,5,0,0,1,35,0,3,0,0,0,0,0,0,27,2,0,1,0,4,0
32545,СУБОТИЦА,2020-03-17,1,2,0,0,0,0,3,0,0,0,8,0,4,0,0,0,0,0,0,32,3,0,1,0,2,0
32546,СУБОТИЦА,2020-03-18,3,4,0,0,0,0,6,0,0,4,13,0,14,0,0,0,0,0,0,50,4,0,2,0,1,0
32547,СУБОТИЦА,2020-03-19,5,4,0,0,1,0,1,0,0,2,14,0,4,0,0,0,0,0,0,38,4,0,1,0,2,0
32548,СУБОТИЦА,2020-03-20,5,2,0,0,0,0,1,0,0,1,17,0,2,0,0,0,0,0,0,30,2,0,0,0,1,0
32549,СУБОТИЦА,2020-03-21,24,9,0,0,19,0,48,0,0,4,21,0,28,0,0,0,0,0,1,53,21,0,12,0,4,0
32550,СУБОТИЦА,2020-03-22,8,4,0,0,9,0,4,0,0,1,6,0,2,0,0,0,0,0,0,50,12,0,8,0,1,0
32551,СУБОТИЦА,2020-03-23,6,1,0,0,10,0,1,0,0,0,3,0,3,0,0,0,0,0,0,17,3,0,4,0,0,0
32552,СУБОТИЦА,2020-03-24,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
32553,СУБОТИЦА,2020-03-25,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32554,СУБОТИЦА,2020-03-26,3,1,0,0,1,0,5,0,0,3,0,0,5,0,0,0,0,0,0,2,1,0,2,0,2,0
32555,СУБОТИЦА,2020-03-27,6,1,0,0,17,0,6,0,0,0,0,0,8,0,0,0,0,0,0,10,3,0,1,0,1,0
32556,СУБОТИЦА,2020-03-28,9,1,0,0,305,0,7,0,0,0,9,0,19,0,0,0,0,0,0,25,4,0,3,0,0,0
32557,СУБОТИЦА,2020-03-29,23,2,0,0,393,0,30,0,0,0,62,0,52,0,0,0,0,0,0,42,18,0,12,0,3,0
32558,СУБОТИЦА,2020-03-30,13,2,0,0,68,0,1,0,0,0,6,0,22,0,0,0,0,0,0,14,9,0,4,0,1,0
32559,СУБОТИЦА,2020-03-31,6,0,0,0,22,0,0,0,0,0,4,0,1,0,0,0,0,0,0,6,10,0,3,0,1,0
32560,СУБОТИЦА,2020-04-01,1,1,0,0,72,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0
32561,СУБОТИЦА,2020-04-02,1,0,0,0,6,0,2,0,0,0,0,0,4,0,0,0,0,0,0,1,2,0,1,0,0,0
32562,СУБОТИЦА,2020-04-03,4,1,0,0,102,0,3,0,0,0,1,0,8,0,0,0,0,0,0,24,6,0,0,0,4,0
32563,СУБОТИЦА,2020-04-04,6,1,0,0,655,0,9,0,0,0,48,0,11,0,0,1,0,0,0,30,1,0,7,0,1,0
32564,СУБОТИЦА,2020-04-05,6,1,0,0,760,0,91,0,0,0,47,0,15,0,0,0,0,0,0,17,9,0,3,0,4,0
32565,СУБОТИЦА,2020-04-06,11,1,0,0,431,0,69,5,0,0,7,0,37,0,0,0,0,0,0,2,10,0,14,0,0,0
32566,СУБОТИЦА,2020-04-07,4,0,0,0,269,0,11,2,0,0,2,0,27,0,0,0,0,0,0,4,14,0,16,0,4,0
32567,СУБОТИЦА,2020-04-08,2,0,0,0,214,0,68,0,0,0,6,0,41,0,0,0,0,0,1,4,20,0,8,0,5,0
32568,СУБОТИЦА,2020-04-09,2,1,0,0,364,0,9,27,0,0,27,2,53,0,0,0,0,5,0,7,9,0,37,0,9,0
32569,СУБОТИЦА,2020-04-10,5,1,0,0,942,0,31,139,0,0,55,2,98,0,0,0,0,2,1,6,12,0,35,0,4,0
32570,СУБОТИЦА,2020-04-11,1,1,0,0,225,0,17,118,0,0,22,1,74,0,0,0,0,17,0,4,9,0,40,0,4,0
32571,СУБОТИЦА,2020-04-12,0,2,0,0,138,0,8,108,0,0,11,3,21,1,0,0,0,23,0,4,24,0,37,0,0,1
32572,СУБОТИЦА,2020-04-13,42,1,0,0,459,0,73,891,0,0,72,39,29,3,0,0,0,127,2,3,61,0,94,0,0,4
32573,СУБОТИЦА,2020-04-14,4,4,0,0,133,0,2,362,0,0,44,17,12,1,0,0,0,20,5,1,24,0,25,0,0,1
32574,СУБОТИЦА,2020-04-15,0,0,0,0,50,0,0,151,0,0,4,6,5,0,0,0,0,6,1,0,5,0,11,0,0,0
32575,СУБОТИЦА,2020-04-16,3,0,0,0,21,0,1,186,0,0,1,2,7,0,0,0,0,9,1,0,11,0,12,0,0,0
32576,СУБОТИЦА,2020-04-17,6,0,0,0,119,0,6,256,0,0,6,22,6,12,0,1,0,80,4,2,46,0,20,0,0,1
32577,СУБОТИЦА,2020-04-18,3,0,0,0,415,0,3,71,0,0,11,14,30,9,4,1,0,59,3,3,69,0,24,0,0,3
32578,СУБОТИЦА,2020-04-19,16,0,0,0,122,0,3,154,0,0,5,4,16,12,1,0,0,55,0,0,76,0,13,0,0,2
32579,СУБОТИЦА,2020-04-20,0,1,0,0,84,0,5,94,0,0,8,7,11,7,0,1,0,53,1,0,45,0,21,0,1,1
32580,СУБОТИЦА,2020-04-21,0,0,0,0,55,0,9,45,0,0,4,27,8,9,6,0,0,13,1,1,43,0,23,0,0,0
32581,СУБОТИЦА,2020-04-22,1,0,0,0,18,0,5,25,0,0,1,12,6,5,8,1,0,4,1,0,36,0,12,0,0,6
32582,СУБОТИЦА,2020-04-23,3,0,0,0,12,0,1,30,0,0,1,14,6,19,12,4,0,23,1,1,48,0,9,0,0,4
32583,СУБОТИЦА,2020-04-24,12,0,0,0,17,0,0,67,0,0,1,6,4,10,31,6,0,9,4,1,24,0,5,0,0,3
32584,СУБОТИЦА,2020-04-25,16,1,0,0,81,0,0,75,0,0,9,40,19,68,31,50,0,53,4,0,141,1,17,0,0,7
32585,СУБОТИЦА,2020-04-26,0,0,0,0,69,0,1,21,0,0,4,35,9,13,20,27,0,2,1,0,63,0,5,0,0,1
32586,СУБОТИЦА,2020-04-27,0,0,0,0,26,0,0,22,0,0,1,3,0,11,12,81,0,4,9,0,28,0,2,0,0,7
32587,СУБОТИЦА,2020-04-28,0,0,0,0,59,0,1,63,0,0,30,18,0,28,44,20,0,13,1,0,55,1,68,0,0,3
32588,СУБОТИЦА,2020-04-29,0,0,0,0,33,0,0,42,0,0,13,16,0,7,37,6,0,8,2,0,30,1,17,0,0,4
32589,СУБОТИЦА,2020-04-30,0,0,0,0,9,0,0,10,0,0,0,1,0,17,124,58,0,9,1,0,16,1,14,0,0,17
32590,СУБОТИЦА,2020-05-01,0,0,0,0,6,0,0,9,0,0,1,4,0,3,156,21,0,7,4,0,9,0,3,0,0,1
32591,СУБОТИЦА,2020-05-02,0,0,0,0,4,0,1,1,0,0,3,1,0,4,129,176,0,6,2,0,25,0,9,0,0,1
32592,СУБОТИЦА,2020-05-03,0,0,0,0,3,0,1,25,0,0,2,4,0,25,66,392,0,13,5,0,35,1,19,0,3,1
32593,СУБОТИЦА,2020-05-04,0,0,0,0,2,0,0,9,0,0,1,4,0,10,87,66,0,2,6,0,12,0,3,0,0,1
32594,СУБОТИЦА,2020-05-05,0,0,0,0,3,0,0,5,0,0,2,1,2,4,163,68,0,1,6,0,5,0,3,0,0,1
32595,СУБОТИЦА,2020-05-06,0,0,0,0,9,0,0,9,0,0,0,6,0,8,68,89,0,4,10,0,12,0,8,0,0,1
32596,СУБОТИЦА,2020-05-07,0,0,0,0,7,0,0,14,0,0,1,4,0,13,95,102,0,1,11,0,28,0,13,0,0,1
32597,СУБОТИЦА,2020-05-08,0,0,0,0,5,0,0,8,0,0,2,6,0,0,382,30,0,1,26,0,9,0,7,0,0,0
32598,СУБОТИЦА,2020-05-09,0,0,0,0,6,0,0,8,0,0,2,6,12,4,655,25,0,0,26,0,12,0,3,0,0,0
32599,СУБОТИЦА,2020-05-10,0,0,0,0,7,0,0,6,0,0,6,8,28,5,590,54,0,1,27,0,21,1,10,0,0,1
32600,СУБОТИЦА,2020-05-11,1,0,0,0,21,0,0,15,0,0,13,37,9,6,332,66,4,1,17,0,27,3,6,0,0,1
32601,СУБОТИЦА,2020-05-12,1,0,0,0,5,0,0,6,0,0,7,12,9,7,71,50,1,1,33,1,28,0,6,0,0,3
32602,СУБОТИЦА,2020-05-13,0,0,0,0,0,0,0,1,0,0,3,9,1,1,73,31,0,0,22,0,26,1,2,0,0,4
32603,СУБОТИЦА,2020-05-14,0,0,0,0,7,0,0,4,0,0,10,36,2,4,83,110,0,0,68,0,69,1,5,0,0,9
32604,СУБОТИЦА,2020-05-15,0,1,0,0,0,0,1,4,0,0,1,9,1,4,47,53,1,3,96,0,14,1,9,0,0,5
32605,СУБОТИЦА,2020-05-16,0,0,0,0,0,0,0,0,0,0,1,1,0,1,14,28,1,1,27,0,2,0,0,0,0,0
32606,СУБОТИЦА,2020-05-17,0,0,0,0,0,0,0,2,0,0,1,1,0,0,17,45,2,1,12,0,3,1,0,0,0,1
32607,СУБОТИЦА,2020-05-18,0,0,0,0,1,0,0,1,0,0,0,0,1,4,24,43,1,0,48,0,4,1,0,0,0,4
32608,СУБОТИЦА,2020-05-19,0,0,0,0,0,7,0,0,0,0,0,1,0,1,27,49,1,0,46,0,2,2,0,0,0,4
32609,СУБОТИЦА,2020-05-20,0,0,0,0,1,11,0,0,0,0,0,0,0,1,9,93,1,0,24,0,4,1,2,0,1,4
32610,СУБОТИЦА,2020-05-21,0,0,0,0,1,2,0,0,0,0,0,6,0,1,8,150,1,0,42,0,8,1,8,0,1,2
32611,СУБОТИЦА,2020-05-22,0,0,0,0,1,18,0,0,0,0,1,4,0,3,11,168,1,0,58,0,6,1,0,0,0,6
32612,СУБОТИЦА,2020-05-23,0,0,0,0,0,4,0,1,0,0,0,0,0,0,30,40,2,0,39,0,6,1,0,0,0,13
32613,СУБОТИЦА,2020-05-24,0,1,0,0,0,13,0,3,0,0,2,0,0,3,9,59,0,0,40,0,7,1,6,0,0,9
32614,СУБОТИЦА,2020-05-25,0,0,0,0,1,2,0,1,0,0,0,0,0,3,6,89,0,0,22,0,6,0,0,0,0,0
32615,СУБОТИЦА,2020-05-26,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,73,0,0,13,0,4,1,1,1,0,2
32616,СУБОТИЦА,2020-05-27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,52,1,0,26,0,1,0,4,1,0,2
32617,СУБОТИЦА,2020-05-28,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,70,0,0,6,0,1,0,0,0,0,5
32618,СУБОТИЦА,2020-05-29,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,80,0,0,17,0,3,0,0,0,0,6
32619,СУБОТИЦА,2020-05-30,0,0,0,0,1,1,0,0,0,0,1,0,0,0,7,234,1,0,12,0,4,1,2,0,0,8
32620,СУБОТИЦА,2020-05-31,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,47,0,0,6,0,2,1,0,8,0,9
32621,СУБОТИЦА,2020-06-08,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,18,4,0,29,0,11,0,1,0,0,40
32622,СУБОТИЦА,2020-06-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,12,0,2,0,0,0,0,23
32623,СУБОТИЦА,2020-06-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,8,0,5,0,0,1,0,9
32624,СУБОТИЦА,2020-06-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,12,0,4,0,0,0,0,16
32625,СУБОТИЦА,2020-06-12,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,1,0,33,0,4,1,0,1,0,87
32626,СУБОТИЦА,2020-06-13,0,0,0,0,0,0,0,0,0,0,1,0,0,1,12,4,3,0,37,0,7,1,0,2,0,115
32627,СУБОТИЦА,2020-06-14,0,0,0,0,0,2,0,0,1,0,0,0,0,24,0,1,6,0,49,0,4,2,0,1,0,106
32628,СУБОТИЦА,2020-06-15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,0,0,17,0,1,1,0,0,0,33
32629,СУБОТИЦА,2020-06-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,1,0,1,0,6
32630,СУБОТИЦА,2020-06-17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,6
32631,СУБОТИЦА,2020-06-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6,0,4,1,0,1,0,45
32632,СУБОТИЦА,2020-06-19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,19,0,0,0,0,4,0,68
32633,СУБОТИЦА,2020-06-20,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,1,0,5,0,24
32634,СУБОТИЦА,2020-06-21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,1,0,1,0,26
32635,СУБОТИЦА,2020-06-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,16,0,0,0,0,4,0,35
32636,СУБОТИЦА,2020-06-23,0,0,1,0,0,2,0,0,1,0,1,0,0,0,1,1,2,0,49,0,0,2,0,13,0,45
32637,СУБОТИЦА,2020-06-24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,2,0,55,0,0,1,0,6,0,88
32638,СУБОТИЦА,2020-06-25,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,1,1,0,12,0,0,1,0,17,0,42
32639,СУБОТИЦА,2020-06-26,0,0,0,0,0,6,0,0,0,0,4,0,0,0,1,0,4,0,13,0,0,0,0,4,0,50
32640,СУБОТИЦА,2020-06-27,0,0,0,0,0,1,0,0,1,0,4,0,0,0,3,4,3,0,14,0,0,1,0,3,0,45
32641,СУБОТИЦА,2020-06-28,0,0,0,0,0,4,0,0,0,0,2,0,0,0,4,1,2,0,43,0,0,0,0,4,0,83
32642,СУБОТИЦА,2020-06-29,0,0,1,0,0,5,0,0,0,0,0,0,0,0,3,0,3,0,27,0,0,0,0,4,0,83
32643,СУБОТИЦА,2020-06-30,0,0,1,0,0,6,0,0,0,0,0,0,0,0,1,0,4,0,6,0,0,0,0,2,0,80
32644,СУБОТИЦА,2020-07-01,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,1,1,0,9,0,0,0,0,0,0,51
32645,СУБОТИЦА,2020-07-02,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,1,2,0,13,0,0,1,0,0,0,44
32646,СУБОТИЦА,2020-07-03,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,5,0,4,0,0,0,0,1,0,32
32647,СУБОТИЦА,2020-07-04,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,59
32648,СУБОТИЦА,2020-07-05,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,1,5,0,17,0,0,1,0,0,0,158
32649,СУБОТИЦА,2020-07-06,0,0,1,0,0,15,0,0,1,0,0,0,0,0,2,0,4,0,11,0,0,2,0,1,0,95
32650,СУБОТИЦА,2020-07-07,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,1,1,0,12,0,0,1,0,1,0,16
32651,СУБОТИЦА,2020-07-08,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,2,0,4,0,0,1,0,4,0,40
32652,СУБОТИЦА,2020-07-09,0,0,1,0,0,6,0,0,1,0,1,0,0,0,0,1,1,0,6,0,0,1,0,1,0,39
32653,СУБОТИЦА,2020-07-10,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,1,1,0,12,0,0,0,0,1,0,40
32654,СУБОТИЦА,2020-07-11,0,0,1,0,0,17,0,0,3,0,1,0,0,0,0,0,4,0,18,0,0,0,0,1,0,35
32655,СУБОТИЦА,2020-07-12,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,1,4,0,2,0,0,1,0,1,0,17
32656,СУБОТИЦА,2020-07-13,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,2,2,0,6,0,0,3,0,1,0,53
32657,СУБОТИЦА,2020-07-14,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,4,0,9,0,0,4,0,0,0,34
32658,СУБОТИЦА,2020-07-15,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,5,0,5,0,0,2,0,0,0,42
32659,СУБОТИЦА,2020-07-16,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,7,0,10,0,0,1,0,0,0,52
32660,СУБОТИЦА,2020-07-17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,2,0,10
32661,СУБОТИЦА,2020-07-18,0,0,1,0,0,9,0,0,1,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,30
32662,СУБОТИЦА,2020-07-19,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11
32663,СУБОТИЦА,2020-07-20,0,0,1,0,0,14,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,40
32664,СУБОТИЦА,2020-07-21,0,0,1,0,0,12,0,0,3,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,177
32665,СУБОТИЦА,2020-07-22,0,0,0,0,0,12,0,0,1,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,140
32666,СУБОТИЦА,2020-07-23,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,4,0,6,0,0,1,0,0,0,68
32667,СУБОТИЦА,2020-07-24,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,2,0,0,0,76
32668,СУБОТИЦА,2020-07-25,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,4,0,0,0,23
32669,СУБОТИЦА,2020-07-26,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,1,0,1,0,72
32670,СУБОТИЦА,2020-07-27,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,2,0,1,0,170
32671,СУБОТИЦА,2020-07-28,0,0,0,1,0,14,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,1,0,0,0,140
32672,СУБОТИЦА,2020-07-29,0,0,0,0,0,21,0,0,1,0,0,0,0,0,0,0,5,0,1,0,0,1,0,0,0,136
32673,СУБОТИЦА,2020-07-30,0,0,1,0,0,15,0,0,3,0,2,0,0,0,0,0,2,0,4,0,0,1,0,0,0,189
32674,СУБОТИЦА,2020-07-31,0,0,1,0,0,14,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,3,0,0,0,245
32675,СУБОТИЦА,2020-08-01,0,0,3,0,0,9,0,0,3,0,1,0,0,0,0,0,10,0,3,0,0,5,0,0,0,341
32676,СУБОТИЦА,2020-08-02,0,0,3,1,0,2,0,0,1,0,3,0,0,0,0,0,5,0,10,0,0,1,0,0,0,260
32677,СУБОТИЦА,2020-08-03,0,0,19,9,0,76,0,0,10,0,1,0,0,0,0,1,1,0,10,0,0,0,0,0,0,153
32678,СУБОТИЦА,2020-08-04,0,0,26,8,0,74,0,0,4,0,0,0,0,0,0,1,2,0,6,0,0,0,0,1,0,72
32679,СУБОТИЦА,2020-08-05,0,0,17,4,0,5,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,15
32680,СУБОТИЦА,2020-08-06,0,0,17,8,0,23,0,0,11,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,91
32681,СУБОТИЦА,2020-08-07,0,0,27,24,0,35,0,0,8,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,166
32682,СУБОТИЦА,2020-08-08,0,0,30,16,0,42,0,0,9,0,0,0,0,0,0,0,2,0,5,0,0,1,0,0,0,130
32683,СУБОТИЦА,2020-08-09,0,0,39,24,0,38,0,0,7,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,318
32684,СУБОТИЦА,2020-08-10,0,0,19,22,0,27,0,0,4,0,0,0,0,0,0,0,2,0,4,0,0,1,0,0,0,323
32685,СУБОТИЦА,2020-08-11,0,0,65,30,0,53,0,0,12,0,0,0,0,0,0,0,3,0,6,0,0,3,0,0,0,260
32686,СУБОТИЦА,2020-08-12,0,0,53,17,0,36,0,0,14,0,0,0,0,0,0,0,3,0,4,0,0,2,0,0,0,148
32687,СУБОТИЦА,2020-08-13,0,0,77,21,0,40,0,0,9,0,0,0,0,0,0,0,3,0,9,0,0,1,0,0,0,202
32688,СУБОТИЦА,2020-08-14,0,0,91,6,0,20,0,0,5,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,67
32689,СУБОТИЦА,2020-08-15,0,0,82,5,0,36,0,0,6,0,0,0,0,0,0,0,1,0,5,0,0,1,0,0,0,55
32690,СУБОТИЦА,2020-08-16,0,0,237,6,0,53,0,0,6,0,0,0,0,0,0,0,1,0,3,0,0,2,0,0,0,84
32691,СУБОТИЦА,2020-08-17,0,0,380,9,0,109,0,0,13,0,0,0,0,0,0,0,1,0,18,0,0,6,0,0,0,68
32692,СУБОТИЦА,2020-08-18,0,0,499,1,0,34,0,0,8,0,0,0,0,0,0,0,1,0,5,0,0,1,0,0,0,38
32693,СУБОТИЦА,2020-08-19,0,0,229,6,0,51,0,0,7,0,0,0,0,0,0,0,1,0,7,0,0,3,0,0,0,73
32694,СУБОТИЦА,2020-08-20,0,0,196,1,0,31,0,0,8,0,0,0,0,0,0,0,1,0,3,0,0,2,0,0,0,89
32695,СУБОТИЦА,2020-08-21,0,0,247,2,0,82,0,0,11,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,113
32696,СУБОТИЦА,2020-08-22,0,0,290,0,0,55,0,0,13,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,105
32697,СУБОТИЦА,2020-08-23,0,0,444,1,0,42,0,0,20,0,0,0,0,0,0,0,1,0,15,0,0,0,0,0,0,114
32698,СУБОТИЦА,2020-08-24,0,0,229,0,0,19,0,0,12,0,0,0,0,0,0,0,1,0,5,0,0,2132,0,0,0,0
32699,СУБОТИЦА,2020-08-25,0,0,356,1,0,32,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,66
32700,СУБОТИЦА,2020-08-26,0,0,428,0,0,33,0,0,8,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,138
32701,СУБОТИЦА,2020-08-27,0,0,451,5,0,35,0,0,14,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,94
32702,СУБОТИЦА,2020-08-28,0,0,438,4,0,43,0,0,13,0,0,0,0,0,0,0,1,0,12,0,0,0,0,0,0,73
32703,СУБОТИЦА,2020-08-29,0,0,426,1,0,37,0,0,17,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,60
32704,СУБОТИЦА,2020-08-30,0,0,603,1,0,36,0,0,12,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,81
32705,СУБОТИЦА,2020-08-31,0,0,473,9,0,22,0,0,17,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,68
32706,СУБОТИЦА,2020-09-01,0,0,316,1,0,9,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,31
32707,СУБОТИЦА,2020-09-02,0,0,165,4,0,2,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,14
32708,СУБОТИЦА,2020-09-03,0,0,176,4,0,9,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,32
32709,СУБОТИЦА,2020-09-04,0,0,117,1,0,10,0,0,4,0,0,0,0,0,0,0,1,0,17,0,0,0,0,0,0,23
32710,СУБОТИЦА,2020-09-05,0,0,188,0,0,11,0,0,9,0,0,0,0,0,0,0,1,0,15,0,0,0,0,0,0,96
32711,СУБОТИЦА,2020-09-06,0,0,293,4,0,4,0,0,6,0,0,0,0,0,0,0,1,0,15,0,0,0,0,0,0,45
32712,СУБОТИЦА,2020-09-07,0,0,247,4,0,6,0,0,12,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,25
32713,СУБОТИЦА,2020-09-08,0,0,171,4,0,3,0,0,12,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,16
32714,СУБОТИЦА,2020-09-09,0,0,115,2,0,6,0,0,4,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,17
32715,СУБОТИЦА,2020-09-10,0,0,112,0,0,6,0,0,8,0,0,0,0,0,0,0,2,0,15,0,0,0,0,1,0,22
32716,СУБОТИЦА,2020-09-11,0,0,162,2,0,5,0,0,10,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,26
32717,СУБОТИЦА,2020-09-12,0,0,166,6,0,3,0,0,12,0,0,0,0,0,0,1,0,0,18,0,0,0,0,0,0,13
32718,СУБОТИЦА,2020-09-13,0,0,76,3,0,1,0,0,10,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,9
32719,СУБОТИЦА,2020-09-14,0,0,109,1,0,0,0,0,6,0,0,0,0,0,0,0,1,0,15,0,0,0,0,0,0,18
32720,СУБОТИЦА,2020-09-15,0,0,114,5,0,2,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
32721,СУБОТИЦА,2020-09-16,0,0,97,6,0,7,0,0,4,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,1
